Day,Month,Year,Season,Average,Precipitation,New Snow,Snow Depth,Daylight
294,10,2003,3,20.5,T,T,T,537
295,10,2003,3,19.5,0.01,0.1,T,530
296,10,2003,3,21,0,0,T,523
297,10,2003,3,21,0,0,T,517
298,10,2003,3,21,0.04,0.5,T,510
299,10,2003,3,27.5,0.05,1.1,T,503
300,10,2003,3,27.5,0.04,0.9,1,496
301,10,2003,3,24,T,T,1,490
302,10,2003,3,17.5,0,0,1,483
303,10,2003,3,21,0,0,1,476
304,10,2003,3,23,0.08,T,1,470
305,11,2003,3,32,0,0,1,463
306,11,2003,3,32,0.15,T,1,456
307,11,2003,3,34.5,T,0,1,449
308,11,2003,3,32.5,0,0,1,443
309,11,2003,3,29.5,0,0,1,436
310,11,2003,3,27.5,0.15,0.9,1,429
311,11,2003,3,31,0.02,0.3,2,423
312,11,2003,3,32,0.12,T,2,416
313,11,2003,0,32,0.07,1.4,1,409
314,11,2003,0,22,0.05,1.7,2,403
315,11,2003,0,11.5,T,0.4,4,396
316,11,2003,0,11,0.11,2.7,4,389
317,11,2003,0,1,0.01,0.2,5,383
318,11,2003,0,-9.5,0.01,0.3,5,376
319,11,2003,0,-20,T,T,4,370
320,11,2003,0,-25,0,0,4,363
321,11,2003,0,-22.5,T,T,4,357
322,11,2003,0,-9,T,0.2,4,351
323,11,2003,0,-3.5,0.05,2,4,344
324,11,2003,0,11.5,0.01,0.1,6,338
325,11,2003,0,22.5,0.22,3.5,5,332
326,11,2003,0,15.5,0.09,1.4,8,326
327,11,2003,0,12,0.14,2.3,9,320
328,11,2003,0,15,0.2,3,10,314
329,11,2003,0,2,0.01,0.1,12,308
330,11,2003,0,-18.5,0.01,0.2,11,302
331,11,2003,0,-15,T,T,11,297
332,11,2003,0,4,0.16,4.5,11,291
333,11,2003,0,-0.5,0.09,2.2,14,286
334,11,2003,0,-11,0.01,0.2,14,281
335,12,2003,0,-20,0.01,0.3,13,275
336,12,2003,0,-36,0,0,13,270
337,12,2003,0,-16.5,0,0,13,266
338,12,2003,0,-6.5,0,0,13,261
339,12,2003,0,-18,0,0,12,257
340,12,2003,0,-23.5,0,0,12,252
341,12,2003,0,-19,0,0,12,248
342,12,2003,0,-9.5,0,0,12,245
343,12,2003,0,3.5,0,0,12,241
344,12,2003,0,4.5,0,0,12,238
345,12,2003,0,7,0,0,12,235
346,12,2003,0,4.5,0,0,12,232
347,12,2003,0,6,0.04,0.9,12,229
348,12,2003,0,-4.5,T,T,12,229
349,12,2003,0,-8,0,0,12,225
350,12,2003,0,-7.5,0,0,12,224
351,12,2003,0,-11,T,T,12,223
352,12,2003,0,-11,0,0,12,222
353,12,2003,0,-5.5,0.08,1.4,12,221
354,12,2003,0,-5.5,T,T,13,221
355,12,2003,0,-9,0.02,0.3,13,221
356,12,2003,0,-6.5,0.04,0.9,13,221
357,12,2003,0,-17,0.06,0.8,13,222
358,12,2003,0,-20.5,0.03,0.4,14,223
359,12,2003,0,-11.5,0.15,1.9,14,224
360,12,2003,0,-19,T,T,15,225
361,12,2003,0,-29,0,0,15,227
362,12,2003,0,-15,0,0,15,229
363,12,2003,0,12,0.02,0.4,15,231
364,12,2003,0,15.5,0.14,2.2,16,234
365,12,2003,0,-5.5,T,0.1,16,237
1,1,2004,0,-20.5,T,T,16,241
2,1,2004,0,-12,0.01,0.4,16,245
3,1,2004,0,4.5,0.02,1.5,16,248
4,1,2004,0,-2,0.02,1.5,17,252
5,1,2004,0,-17,T,T,18,261
6,1,2004,0,-27.5,0,0,17,266
7,1,2004,0,-15,0,0,17,271
8,1,2004,0,-8,0,0,17,275
9,1,2004,0,-6.5,0,0,17,281
10,1,2004,0,-0.5,0.06,0.8,17,286
11,1,2004,0,-10,0,0,17,291
12,1,2004,0,-9,0.04,0.7,17,297
13,1,2004,0,-12,T,T,17,303
14,1,2004,0,-8,0.03,0.5,17,308
15,1,2004,0,-16,0.02,0.3,17,314
16,1,2004,0,-35,0,0,17,320
17,1,2004,0,-42,0,0,17,326
18,1,2004,0,-43,0,0,17,332
19,1,2004,0,-29,0,0,17,339
20,1,2004,0,-2.5,0.02,0.4,17,345
21,1,2004,0,-1,0,0,17,351
22,1,2004,0,9,0.11,2.4,17,358
23,1,2004,0,-11.5,T,T,19,364
24,1,2004,0,-13.5,0,0,19,371
25,1,2004,0,-16,0,0,19,377
26,1,2004,0,-17.5,0,0,19,384
27,1,2004,0,-17,0,0,19,390
28,1,2004,0,-28,0,0,18,397
29,1,2004,0,-29,0,0,18,404
30,1,2004,0,-30,0,0,18,410
31,1,2004,0,-26.5,0,0,18,417
32,2,2004,0,-10.5,0,0,18,424
33,2,2004,0,-9.5,0,0,17,431
34,2,2004,0,-7.5,0,0,17,437
35,2,2004,0,-7.5,0,0,17,444
36,2,2004,0,-5.5,0.06,1.1,17,451
37,2,2004,0,-7,0.08,1.5,18,458
38,2,2004,0,-16,0,0,20,465
39,2,2004,0,-1.5,T,T,20,471
40,2,2004,0,-4.5,0,0,20,478
41,2,2004,0,20,0,0,19,485
42,2,2004,0,26,0,0,18,492
43,2,2004,0,12.5,0,0,18,499
44,2,2004,0,11,0,0,18,506
45,2,2004,0,8,0.07,2.7,18,512
46,2,2004,0,1,0.08,1.3,21,519
47,2,2004,0,-8.5,0,0,21,526
48,2,2004,0,-3,0,0,20,533
49,2,2004,0,-9,0,0,20,540
50,2,2004,0,-9,0,0,20,546
51,2,2004,0,-4,0,0,20,553
52,2,2004,0,7.5,0,0,20,560
53,2,2004,0,9,0,0,19,567
54,2,2004,0,5,0,0,19,574
55,2,2004,0,-2.5,0,0,18,580
56,2,2004,0,1.5,0.03,0.9,18,587
57,2,2004,0,8.5,T,0.6,20,594
58,2,2004,0,7,0,0,20,601
59,2,2004,0,10.5,0.01,0.3,20,608
60,2,2004,0,9,0,0,19,614
61,3,2004,0,11,0,0,19,621
62,3,2004,0,12.5,0,0,19,628
63,3,2004,0,20.5,T,T,19,635
64,3,2004,0,8.5,0.04,0.4,19,641
65,3,2004,0,-9,0,0,19,648
66,3,2004,0,-10.5,0,0,19,655
67,3,2004,0,-10.5,0,0,19,662
68,3,2004,0,-7.5,T,0.2,19,668
69,3,2004,0,0,T,T,19,675
70,3,2004,0,22,0,0,19,682
71,3,2004,0,16,0,0,19,689
72,3,2004,0,16,0,0,19,695
73,3,2004,0,19,0,0,19,702
74,3,2004,0,16,0,0,19,709
75,3,2004,0,11.5,0,0,19,716
76,3,2004,1,18,0.03,0.6,19,722
77,3,2004,1,18.5,0.03,0.8,19,729
78,3,2004,1,8.5,0.01,0.2,20,736
79,3,2004,1,-4.5,0,0,20,742
80,3,2004,1,-5,0,0,20,749
81,3,2004,1,13,0,0,20,756
82,3,2004,1,18.5,0,0,20,763
83,3,2004,1,21,0,0,20,769
84,3,2004,1,9,0.01,0.2,20,776
85,3,2004,1,-7,T,T,20,783
86,3,2004,1,-7,0,0,20,790
87,3,2004,1,5.5,T,T,20,796
88,3,2004,1,-1.5,0.01,0.2,19,803
89,3,2004,1,3,0.05,1.2,19,810
90,3,2004,1,-8.5,0.1,1.2,20,817
91,3,2004,1,-12,0.01,0.2,21,823
92,4,2004,1,-2.5,0.02,0.2,21,830
93,4,2004,1,4.5,T,T,21,837
94,4,2004,1,21,0,0,21,844
95,4,2004,1,22.5,0,0,20,851
96,4,2004,1,29.5,0,0,20,857
97,4,2004,1,35.5,0,0,19,864
98,4,2004,1,38,0,0,18,871
99,4,2004,1,37,0,0,13,878
100,4,2004,1,38,0,0,10,885
101,4,2004,1,34,0,0,10,891
102,4,2004,1,34.5,0,0,9,898
103,4,2004,1,37.5,0,0,6,905
104,4,2004,1,36.5,0,0,5,912
105,4,2004,1,33,0,0,5,919
106,4,2004,1,35,0,0,5,926
107,4,2004,1,38,0,0,3,933
108,4,2004,1,38,T,T,2,940
109,4,2004,1,39.5,0,0,T,946
110,4,2004,1,37.5,T,T,T,953
111,4,2004,1,39,0,0,T,960
112,4,2004,1,39.5,0,0,T,967
113,4,2004,1,40,0,0,T,974
114,4,2004,1,42,T,0,0,981
115,4,2004,1,41.5,T,0,0,989
116,4,2004,1,43.5,0,0,0,995
117,4,2004,1,42.5,0,0,0,1002
118,4,2004,1,43,T,0,0,1009
119,4,2004,1,38.5,0.01,0,0,1016
120,4,2004,1,46.5,0,0,0,1023
121,4,2004,1,49.5,0,0,0,1030
122,5,2004,1,49.5,0,0,0,1037
123,5,2004,1,45,0,0,0,1044
124,5,2004,1,52,0,0,0,1051
125,5,2004,1,50,0,0,0,1058
126,5,2004,1,47.5,0,0,0,1065
127,5,2004,1,47,0.6,0,0,1072
128,5,2004,1,42.5,0.26,0,0,1079
129,5,2004,1,43,0.06,0,0,1086
130,5,2004,1,40.5,0.09,T,0,1093
131,5,2004,1,44,0.01,0,0,1100
132,5,2004,1,46.5,0.03,0,0,1107
133,5,2004,1,48.5,T,0,0,1114
134,5,2004,1,52,0,0,0,1121
135,5,2004,1,56.5,0,0,0,1128
136,5,2004,1,60.5,0,0,0,1135
137,5,2004,2,58.5,0,0,0,1142
138,5,2004,2,54.5,T,0,0,1149
139,5,2004,2,51,0.09,0,0,1156
140,5,2004,2,49,0,0,0,1163
141,5,2004,2,51.5,0,0,0,1170
142,5,2004,2,49.5,T,0,0,1176
143,5,2004,2,54,0.06,0,0,1183
144,5,2004,2,56,0.08,0,0,1190
145,5,2004,2,58.5,0.26,0,0,1197
146,5,2004,2,58,0.03,0,0,1203
147,5,2004,2,56.5,T,0,0,1210
148,5,2004,2,57.5,0.06,0,0,1216
149,5,2004,2,59,T,0,0,1223
150,5,2004,2,58,0.3,T,0,1229
151,5,2004,2,61.5,0.01,0,0,1235
152,5,2004,2,60.5,0.02,0,0,1241
153,6,2004,2,59,0,0,0,1247
154,6,2004,2,58,0.05,0,0,1253
155,6,2004,2,57.5,T,0,0,1258
156,6,2004,2,60.5,0,0,0,1264
157,6,2004,2,70,0,0,0,1269
158,6,2004,2,74,0,0,0,1274
159,6,2004,2,69.5,0.02,0,0,1279
160,6,2004,2,58,0.02,0,0,1284
161,6,2004,2,62.5,0.16,0,0,1288
162,6,2004,2,63.5,0,0,0,1292
163,6,2004,2,61.5,0.06,0,0,1296
164,6,2004,2,60.5,T,0,0,1299
165,6,2004,2,65,T,0,0,1302
166,6,2004,2,66,T,0,0,1304
167,6,2004,2,67.5,0,0,0,1306
168,6,2004,2,67.5,T,0,0,1308
169,6,2004,2,69.5,0,0,0,1309
170,6,2004,2,66.5,0,0,0,1310
171,6,2004,2,72.5,0,0,0,1310
172,6,2004,2,74.5,0,0,0,1310
173,6,2004,2,73,0,0,0,1309
174,6,2004,2,71,0,0,0,1308
175,6,2004,2,69.5,0,0,0,1307
176,6,2004,2,70.5,0,0,0,1305
177,6,2004,2,70,0,0,0,1302
178,6,2004,2,72,0,0,0,1300
179,6,2004,2,74.5,0,0,0,1297
180,6,2004,2,69.5,0,0,0,1293
181,6,2004,2,70,0,0,0,1289
182,6,2004,2,62,0,0,0,1285
183,7,2004,2,63,0,0,0,1281
184,7,2004,2,65.5,0,0,0,1276
185,7,2004,2,63,0,0,0,1271
186,7,2004,2,65,0,0,0,1266
187,7,2004,2,64.5,T,0,0,1260
188,7,2004,2,65.5,0.01,0,0,1255
189,7,2004,2,64,0,0,0,1249
190,7,2004,2,60.5,0.01,0,0,1243
191,7,2004,2,59.5,0,0,0,1237
192,7,2004,2,65.5,0,0,0,1231
193,7,2004,2,66,0,0,0,1225
194,7,2004,2,69,0,0,0,1218
195,7,2004,2,72.5,0.02,0,0,1212
196,7,2004,2,73.5,0,0,0,1206
197,7,2004,2,67.5,0.01,0,0,1199
198,7,2004,2,70,0.01,0,0,1192
199,7,2004,2,67,0,0,0,1186
200,7,2004,2,66.5,0,0,0,1179
201,7,2004,2,67,0,0,0,1172
202,7,2004,2,65,0,0,0,1165
203,7,2004,2,65.5,T,0,0,1159
204,7,2004,2,61,0.05,0,0,1152
205,7,2004,2,56.5,0.38,0,0,1145
206,7,2004,2,63,0.02,0,0,1138
207,7,2004,2,64,T,0,0,1131
208,7,2004,2,62,T,0,0,1124
209,7,2004,2,63.5,0,0,0,1117
210,7,2004,2,62,0.09,0,0,1110
211,7,2004,2,60,0.03,0,0,1103
212,7,2004,2,61,0.5,0,0,1097
213,7,2004,2,60.5,T,0,0,1090
214,8,2004,2,59.5,0.34,0,0,1083
215,8,2004,2,58,0,0,0,1076
216,8,2004,2,59.5,0,0,0,1069
217,8,2004,2,66,0,0,0,1062
218,8,2004,2,67.5,0,0,0,1055
219,8,2004,2,68.5,0,0,0,1048
220,8,2004,2,65.5,0,0,0,1041
221,8,2004,2,70,0,0,0,1034
222,8,2004,2,67.5,0,0,0,1027
223,8,2004,2,67,0,0,0,1020
224,8,2004,2,61.5,0,0,0,1013
225,8,2004,2,64,0,0,0,1006
226,8,2004,2,65,0.01,0,0,999
227,8,2004,2,66.5,0.01,0,0,993
228,8,2004,2,69.5,0,0,0,986
229,8,2004,2,69.5,0,0,0,979
230,8,2004,2,66,0,0,0,972
231,8,2004,2,67.5,0,0,0,965
232,8,2004,2,69,0,0,0,958
233,8,2004,2,70,0,0,0,951
234,8,2004,2,63,0,0,0,945
235,8,2004,2,66,0,0,0,938
236,8,2004,2,61.5,0,0,0,931
237,8,2004,2,57,0,0,0,924
238,8,2004,2,54,0,0,0,917
239,8,2004,2,53,T,0,0,911
240,8,2004,2,56,0.01,0,0,904
241,8,2004,2,48,0,0,0,897
242,8,2004,2,49.5,0,0,0,890
243,8,2004,2,48,T,0,0,884
244,8,2004,2,54.5,0,0,0,877
245,9,2004,2,47,0.27,0,0,870
246,9,2004,2,49,0.16,0,0,863
247,9,2004,2,44.5,0,0,0,857
248,9,2004,2,42,0,0,0,850
249,9,2004,2,41.5,0,0,0,843
250,9,2004,2,41,0,0,0,837
251,9,2004,2,43.5,0,0,0,830
252,9,2004,3,44.5,0,0,0,823
253,9,2004,3,44.5,0,0,0,817
254,9,2004,3,42,0,0,0,810
255,9,2004,3,40,0,0,0,803
256,9,2004,3,39,0,0,0,797
257,9,2004,3,38.5,0.13,0,0,790
258,9,2004,3,37,0.12,0,0,783
259,9,2004,3,37.5,0,0,0,777
260,9,2004,3,33,0,0,0,770
261,9,2004,3,33.5,T,T,0,763
262,9,2004,3,37,0,0,0,757
263,9,2004,3,38.5,0,0,0,750
264,9,2004,3,46,0.09,0,0,744
265,9,2004,3,37.5,0.05,0,0,737
266,9,2004,3,41,T,0,0,730
267,9,2004,3,36,0.09,T,0,724
268,9,2004,3,33.5,T,T,0,717
269,9,2004,3,33.5,T,T,0,710
270,9,2004,3,41.5,0.07,0.2,0,704
271,9,2004,3,31,0.05,1.5,T,697
272,9,2004,3,26.5,T,T,1,691
273,9,2004,3,27.5,0,0,T,684
274,9,2004,3,35,0.31,0.1,0,677
275,10,2004,3,31.5,0.02,0.1,T,671
276,10,2004,3,30,0.01,0,0,664
277,10,2004,3,41,T,0,0,657
278,10,2004,3,43.5,0,0,0,651
279,10,2004,3,38,0,0,0,644
280,10,2004,3,36,0,0,0,637
281,10,2004,3,35.5,0,0,0,631
282,10,2004,3,38.5,T,0,0,624
283,10,2004,3,36.5,0,0,0,617
284,10,2004,3,35.5,0,0,0,611
285,10,2004,3,37.5,T,0,0,604
286,10,2004,3,38,0,0,0,597
287,10,2004,3,31.5,0,0,0,591
288,10,2004,3,31.5,0.04,0.5,T,584
289,10,2004,3,33.5,0,0,T,577
290,10,2004,3,30,0.05,0.3,T,571
291,10,2004,3,32.5,0,0,T,564
292,10,2004,3,26.5,0,0,T,557
293,10,2004,3,27,0.36,4,T,550
294,10,2004,3,28.5,T,T,4,544
295,10,2004,3,26.5,0.15,2.3,4,537
296,10,2004,3,25.5,0.06,1.3,6,530
297,10,2004,3,22.5,0.06,0.9,7,523
298,10,2004,3,20,0.04,0.7,6,517
299,10,2004,3,25,0.04,1,7,510
300,10,2004,3,26.5,0.13,2.5,6,503
301,10,2004,3,24.5,0.08,0.9,7,496
302,10,2004,3,22,T,T,6,490
303,10,2004,3,20.5,0.01,0.2,6,483
304,10,2004,3,12.5,0.01,0.2,6,476
305,10,2004,3,11.5,0.06,2.1,6,470
306,11,2004,3,7,0.06,1.1,8,463
307,11,2004,3,1,0.04,0.6,8,456
308,11,2004,3,13.5,0.05,0.7,8,449
309,11,2004,3,4,T,T,8,443
310,11,2004,3,-0.5,0.04,1,8,436
311,11,2004,3,-7.5,0.06,0.7,9,429
312,11,2004,3,-10,0,0,9,423
313,11,2004,3,-4,T,0.2,9,416
314,11,2004,0,10.5,T,0.2,9,409
315,11,2004,0,19.5,0,0,9,403
316,11,2004,0,19,0.02,0.5,9,396
317,11,2004,0,24.5,0.05,0.8,9,389
318,11,2004,0,12.5,0.17,2.1,9,383
319,11,2004,0,10.5,0,0,11,376
320,11,2004,0,-1.5,T,0.2,11,370
321,11,2004,0,6.5,0.03,0.8,10,363
322,11,2004,0,4.5,0.03,1.4,11,357
323,11,2004,0,5.5,0,0,12,351
324,11,2004,0,15,0,0,12,344
325,11,2004,0,15,0.02,0.5,11,338
326,11,2004,0,15,0.03,0.3,11,332
327,11,2004,0,2.5,0,0,11,326
328,11,2004,0,-4.5,0,0,11,320
329,11,2004,0,2.5,0,0,11,314
330,11,2004,0,-4.5,0,0,11,308
331,11,2004,0,0,0,0,11,302
332,11,2004,0,13.5,T,T,11,297
333,11,2004,0,15.5,0.01,0.3,11,291
334,11,2004,0,13.5,0.02,0.3,11,286
335,11,2004,0,12,T,0.2,11,281
336,12,2004,0,23.5,0.07,1.6,11,275
337,12,2004,0,15,0.09,2.5,12,270
338,12,2004,0,4,0.11,1.4,15,266
339,12,2004,0,-10,0.01,0.3,15,261
340,12,2004,0,-20,0,0,15,257
341,12,2004,0,-13,0,0,15,252
342,12,2004,0,-3.5,0,0,15,248
343,12,2004,0,-7.5,0,0,14,245
344,12,2004,0,-15,0,0,14,241
345,12,2004,0,-15,0,0,14,238
346,12,2004,0,-12,0,0,13,235
347,12,2004,0,-7,0,0,13,232
348,12,2004,0,-6,0,0,13,229
349,12,2004,0,1.5,0.02,0.9,13,229
350,12,2004,0,5,0,0,14,225
351,12,2004,0,7.5,0,0,14,224
352,12,2004,0,7.5,0.11,1.9,14,223
353,12,2004,0,10,0.02,0.3,15,222
354,12,2004,0,5,0.06,1.6,15,221
355,12,2004,0,-2.5,0.03,0.7,16,221
356,12,2004,0,-7.5,T,T,16,221
357,12,2004,0,14,T,T,16,221
358,12,2004,0,8.5,0.03,0.6,15,222
359,12,2004,0,-25,0,0,15,223
360,12,2004,0,-19.5,0,0,15,224
361,12,2004,0,0,0.2,3.1,15,225
362,12,2004,0,-3,T,0.1,18,227
363,12,2004,0,-8.5,T,T,18,229
364,12,2004,0,-18.5,0,0,18,231
365,12,2004,0,-9,0,0,17,234
366,12,2004,0,-2.5,0,0,17,237
1,1,2005,0,-3.5,0,0,17,241
2,1,2005,0,7.5,0.04,0.8,17,245
3,1,2005,0,17,0.06,0.4,17,248
4,1,2005,0,24,0.32,3.9,18,252
5,1,2005,0,24.5,0.24,4.2,20,261
6,1,2005,0,30,0.16,3,23,266
7,1,2005,0,23.5,0,0,24,271
8,1,2005,0,13.5,T,0.1,24,275
9,1,2005,0,7,0,0,23,281
10,1,2005,0,-23,0,0,23,286
11,1,2005,0,-39.5,0,0,23,291
12,1,2005,0,-43.5,0,0,23,297
13,1,2005,0,-32.5,0,0,22,303
14,1,2005,0,-12.5,0.21,2.2,22,308
15,1,2005,0,-17,0.14,3.2,23,314
16,1,2005,0,-30,0,0,26,320
17,1,2005,0,-31,0,0,25,326
18,1,2005,0,-29,0,0,25,332
19,1,2005,0,-30,0,0,25,339
20,1,2005,0,-20.5,0,0,25,345
21,1,2005,0,-4,0,0,25,351
22,1,2005,0,-0.5,0,0,25,358
23,1,2005,0,-1.5,0,0,25,364
24,1,2005,0,0,0,0,24,371
25,1,2005,0,-5,T,T,24,377
26,1,2005,0,-11.5,T,T,23,384
27,1,2005,0,-13,0,0,23,390
28,1,2005,0,-17,0,0,23,397
29,1,2005,0,-15.5,0,0,23,404
30,1,2005,0,-21,0,0,23,410
31,1,2005,0,-28,0,0,23,417
32,2,2005,0,-31.5,0,0,22,424
33,2,2005,0,-35,0,0,22,431
34,2,2005,0,-33,0,0,22,437
35,2,2005,0,-30,0,0,22,444
36,2,2005,0,-28,0,0,22,451
37,2,2005,0,-13.5,0,0,22,458
38,2,2005,0,-1.5,0,0,22,465
39,2,2005,0,8.5,T,0.1,22,471
40,2,2005,0,11,T,T,22,478
41,2,2005,0,1.5,0.04,1.2,22,485
42,2,2005,0,-14,0.02,0.3,23,492
43,2,2005,0,-18,T,T,23,499
44,2,2005,0,-7,0,0,23,506
45,2,2005,0,11.5,0,0,23,512
46,2,2005,0,14.5,T,T,23,519
47,2,2005,0,6.5,T,0.1,23,526
48,2,2005,0,6.5,0,0,23,533
49,2,2005,0,4,0,0,23,540
50,2,2005,0,15,0.08,0.8,23,546
51,2,2005,0,7.5,0,0,23,553
52,2,2005,0,7.5,T,T,23,560
53,2,2005,0,12.5,0,0,23,567
54,2,2005,0,11,T,T,23,574
55,2,2005,0,8.5,0,0,23,580
56,2,2005,0,8,0,0,23,587
57,2,2005,0,1.5,0,0,23,594
58,2,2005,0,6.5,0.06,1.2,23,601
59,2,2005,0,5.5,0.05,0.8,24,608
60,3,2005,0,12,0.06,1.2,25,614
61,3,2005,0,6,0,0,25,621
62,3,2005,0,12.5,T,T,25,628
63,3,2005,0,3,0,0,25,635
64,3,2005,0,2,0,0,25,641
65,3,2005,0,18,0,0,24,648
66,3,2005,0,25.5,0,0,24,655
67,3,2005,0,19.5,0,0,23,662
68,3,2005,0,21,0,0,23,668
69,3,2005,0,28.5,0,0,23,675
70,3,2005,0,31,0,0,23,682
71,3,2005,0,26,0,0,23,689
72,3,2005,0,27,0.02,0.4,23,695
73,3,2005,0,24.5,T,T,23,702
74,3,2005,0,22.5,0,0,22,709
75,3,2005,1,19.5,0.05,0.8,22,716
76,3,2005,1,23.5,0,0,23,722
77,3,2005,1,21,0,0,23,729
78,3,2005,1,24,0,0,23,736
79,3,2005,1,12,0,0,23,742
80,3,2005,1,11,0,0,23,749
81,3,2005,1,21,0,0,23,756
82,3,2005,1,23,0,0,23,763
83,3,2005,1,20.5,0,0,23,769
84,3,2005,1,29.5,0,0,22,776
85,3,2005,1,24.5,0,0,22,783
86,3,2005,1,22.5,0.04,0.7,22,790
87,3,2005,1,23.5,T,T,23,796
88,3,2005,1,12.5,0.09,2.1,24,803
89,3,2005,1,12.5,0,0,25,810
90,3,2005,1,27,T,T,24,817
91,4,2005,1,17,0.01,0.2,24,823
92,4,2005,1,15,0.01,0.2,23,830
93,4,2005,1,18.5,0.02,0.6,24,837
94,4,2005,1,16.5,T,T,24,844
95,4,2005,1,18.5,0,0,24,851
96,4,2005,1,32.5,0,0,24,857
97,4,2005,1,29.5,0,0,23,864
98,4,2005,1,30.5,0,0,21,871
99,4,2005,1,32.5,0,0,20,878
100,4,2005,1,34.5,0,0,19,885
101,4,2005,1,27.5,0,0,17,891
102,4,2005,1,27,0,0,16,898
103,4,2005,1,29,0,0,15,905
104,4,2005,1,29,0,0,14,912
105,4,2005,1,29,0,0,11,919
106,4,2005,1,28.5,T,0,10,926
107,4,2005,1,23,0.02,0.5,10,933
108,4,2005,1,14,0.1,3,10,940
109,4,2005,1,15,0,0,12,946
110,4,2005,1,30,0,0,12,953
111,4,2005,1,34.5,0,0,9,960
112,4,2005,1,43,0,0,7,967
113,4,2005,1,43,T,0,5,974
114,4,2005,1,40.5,0.02,0,3,981
115,4,2005,1,47.5,0,0,T,989
116,4,2005,1,50,0,0,0,995
117,4,2005,1,50,0,0,0,1002
118,4,2005,1,50.5,0,0,0,1009
119,4,2005,1,54.5,0,0,0,1016
120,4,2005,1,55,0,0,0,1023
121,5,2005,1,52.5,0,0,0,1030
122,5,2005,1,46.5,0,0,0,1037
123,5,2005,1,48.5,0.06,0,0,1044
124,5,2005,1,49,T,0,0,1051
125,5,2005,1,46.5,0,0,0,1058
126,5,2005,1,49.5,0,0,0,1065
127,5,2005,1,53.5,0,0,0,1072
128,5,2005,1,58,0,0,0,1079
129,5,2005,1,59,0,0,0,1086
130,5,2005,1,61,0,0,0,1093
131,5,2005,1,63,0,0,0,1100
132,5,2005,1,59.5,0,0,0,1107
133,5,2005,1,62,0.01,0,0,1114
134,5,2005,1,63.5,0.03,0,0,1121
135,5,2005,1,50,0.45,0,0,1128
136,5,2005,2,51.5,T,0,0,1135
137,5,2005,2,48.5,0.49,0,0,1142
138,5,2005,2,54,0.1,0,0,1149
139,5,2005,2,59.5,0.01,0,0,1156
140,5,2005,2,59,T,0,0,1163
141,5,2005,2,51.5,0.03,0,0,1170
142,5,2005,2,52,T,0,0,1176
143,5,2005,2,54,0.01,0,0,1183
144,5,2005,2,55,0,0,0,1190
145,5,2005,2,58.5,0,0,0,1197
146,5,2005,2,57.5,0,0,0,1203
147,5,2005,2,60.5,T,0,0,1210
148,5,2005,2,62.5,0,0,0,1216
149,5,2005,2,61.5,T,0,0,1223
150,5,2005,2,60.5,T,0,0,1229
151,5,2005,2,55,0.07,0,0,1235
152,6,2005,2,52.5,0.17,0,0,1241
153,6,2005,2,52.5,0.02,0,0,1247
154,6,2005,2,54.5,T,0,0,1253
155,6,2005,2,55,0.04,0,0,1258
156,6,2005,2,57,T,0,0,1264
157,6,2005,2,58.5,0,0,0,1269
158,6,2005,2,60,0,0,0,1274
159,6,2005,2,61.5,0,0,0,1279
160,6,2005,2,66,0,0,0,1284
161,6,2005,2,69.5,0.04,0,0,1288
162,6,2005,2,68,0.05,0,0,1292
163,6,2005,2,62,0.15,0,0,1296
164,6,2005,2,68,0.06,0,0,1299
165,6,2005,2,69,0.04,0,0,1302
166,6,2005,2,67,0.02,0,0,1304
167,6,2005,2,68,0,0,0,1306
168,6,2005,2,67,0.01,0,0,1308
169,6,2005,2,63.5,0.2,0,0,1309
170,6,2005,2,51,0.88,0,0,1310
171,6,2005,2,54,0.11,0,0,1310
172,6,2005,2,58,0,0,0,1309
173,6,2005,2,59.5,0.01,0,0,1308
174,6,2005,2,58,0,0,0,1307
175,6,2005,2,57.5,0.05,0,0,1305
176,6,2005,2,60,0.01,0,0,1302
177,6,2005,2,65,0.02,0,0,1300
178,6,2005,2,64,0,0,0,1297
179,6,2005,2,66,0,0,0,1293
180,6,2005,2,68,0,0,0,1289
181,6,2005,2,64.5,0.05,0,0,1285
182,7,2005,2,62.5,0.2,0,0,1281
183,7,2005,2,61.5,0.06,0,0,1276
184,7,2005,2,64.5,0.01,0,0,1271
185,7,2005,2,61.5,0.84,0,0,1266
186,7,2005,2,62.5,0,0,0,1260
187,7,2005,2,61.5,0.36,0,0,1255
188,7,2005,2,62,0.17,0,0,1249
189,7,2005,2,60,0.17,0,0,1243
190,7,2005,2,64.5,0.19,0,0,1237
191,7,2005,2,64,0.02,0,0,1231
192,7,2005,2,64,0.06,0,0,1225
193,7,2005,2,62.5,0.08,0,0,1218
194,7,2005,2,62,0.02,0,0,1212
195,7,2005,2,62.5,T,0,0,1206
196,7,2005,2,65.5,0,0,0,1199
197,7,2005,2,64,T,0,0,1192
198,7,2005,2,62,0.02,0,0,1186
199,7,2005,2,63.5,1.02,0,0,1179
200,7,2005,2,64.5,T,0,0,1172
201,7,2005,2,55.5,0,0,0,1165
202,7,2005,2,58.5,0,0,0,1159
203,7,2005,2,61,0,0,0,1152
204,7,2005,2,63.5,0,0,0,1145
205,7,2005,2,64.5,0.14,0,0,1138
206,7,2005,2,63,0,0,0,1131
207,7,2005,2,64.5,0,0,0,1124
208,7,2005,2,67.5,T,0,0,1117
